AverageAction,PolicyRegParamNorm,StdReturn,steps,AverageAbsQYDiff,AverageReturn,AverageAbsY,AverageAbsQ,AveragePolicySurr,AverageQ,MinReturn,AverageQLoss,AverageY,AverageDiscountedReturn,MaxReturn,QFunRegParamNorm
0.423064053738,31.9510197355,105.803373651,32100,1.25998227343,-114.93923096,13.3865111707,13.318222797,-11.9751971639,11.4726911608,-489.837361312,11.4044277893,11.4562017491,-2.7404429509,6.33639335174,70.0562500027
0.242883819247,32.1366807,52.0164404728,32400,1.23781876772,-18.8168358419,13.4547565614,13.380303207,-12.0682704863,11.5564937958,-130.956375243,10.9008171578,11.5493633338,19.3976126605,73.407984987,70.2292398233
0.401017443784,32.3329764681,23.8097458038,32700,1.32862879615,-8.99737019672,13.5563731883,13.4872284135,-11.8130435844,11.2591761096,-43.3102342784,12.8347195735,11.2431311108,13.7588544584,45.6146262404,70.6719820391
0.617877756783,32.544641697,22.9295570494,33000,1.2519865953,-34.8078401751,13.2700312144,13.2286405622,-11.6786888057,11.1980807058,-75.5485250563,8.85563388644,11.1991595077,8.27967307961,11.4680901415,71.1893027413
0.229749853809,32.6922722054,49.8065802554,33300,1.12069683077,-13.1820892498,13.5073294787,13.4760110051,-11.887855681,11.3855354237,-139.522352015,6.04404451917,11.3747577986,10.8924494776,48.0436036596,71.4951907813
0.241809259333,32.8364396962,22.9289325088,33600,1.07854839198,3.95900839048,13.5900155869,13.5351243717,-12.3877408002,11.8348974606,-39.7715167278,5.04857719467,11.8206095357,10.9871853028,46.3107365328,71.7950282614
0.45880793012,33.064689935,16.5158489113,33900,1.16509961095,-24.5878428596,13.6014349232,13.5617940886,-12.4526837732,11.9045878884,-64.7580456426,6.08515507914,11.9154305687,5.55739527859,-0.721163039786,71.8691835179
0.413254744233,33.2627051545,71.0350299775,34200,1.17065265709,-62.6377682766,13.8112167855,13.78268518,-12.5755111936,12.0803637357,-207.369111676,6.48368611815,12.0719229104,5.36604719604,18.2874729196,72.1754532506
0.552276588787,33.4856223521,20.4908545428,34500,1.19845184039,-34.1092589691,13.9267607953,13.8716094931,-12.5892683034,12.0529236494,-72.839403852,7.57508474104,12.0512486678,1.89309009625,1.01370162715,72.4001853052
0.525819830094,33.5866894746,22.2621045039,34800,1.0877044486,-12.0727981256,13.781598001,13.7464748771,-12.8141934035,12.282713527,-56.9225415941,5.27954533276,12.2766780831,9.20368171911,18.7439512917,72.8459971581
0.495309324137,33.7481695898,21.4705800903,35100,1.13437359477,-6.4600523528,13.8312700078,13.7862298247,-12.6309389955,12.0421319858,-55.6276411904,5.53012634417,12.046513362,13.48078505,30.8778186351,73.2449827266
0.30367054386,33.9176302618,20.3855328818,35400,1.19348284,9.21619718106,14.1663044688,14.1200600461,-13.0836384402,12.509875052,-25.75284777,7.06465857392,12.5061877777,16.7114829984,56.8405416732,73.5404825148
0.306786021177,33.9953132561,26.9200636532,35700,1.09864834508,10.0642997688,14.1355627275,14.0890702715,-12.9345072238,12.3971808553,-51.0768812234,4.71014927311,12.3911815304,16.9764853779,61.6583009997,73.7303797983
0.471567331462,34.080740467,16.5822246111,36000,1.17742980033,-14.5758635717,14.4670796828,14.4028258402,-13.4373346804,12.9135117759,-46.9833399513,7.2127470114,12.9152269792,14.2652471833,16.7553517243,73.9426481614
0.358425060801,34.2731992632,42.9288516999,36300,1.14205390302,-31.303014437,14.3052327868,14.2566048063,-13.578747825,12.9488658485,-158.039809944,4.98310414111,12.9513644369,2.62393190781,17.5078977346,74.1206071653
