MinReturn,MaxReturn,ExplainedVariance,LossAfter,LossBefore,Iteration,StdReturn,Entropy,AverageDiscountedReturn,AverageReturn,AveragePolicyStd,Perplexity,MeanKL,MaxKL,NumTrajs
-5275.65786004,-5275.65786004,1.09912079438e-14,-0.12517241952590857,-0.042318525580261133,876,0.0,-0.186979926935,-3343.864594,-5275.65786004,0.200705130568,0.829460386031,1.1452218748267327,1.1455724398525222,1
-5406.84344409,-5406.84344409,1.05471187339e-14,-0.0627215757929152,0.018867509077078487,877,0.0,-0.190738394485,-3427.04968889,-5406.84344409,0.199952202661,0.826348737264,1.2458467401272904,1.246289941009344,1
-5556.74203321,-5556.74203321,9.88098491916e-15,-0.044297814518618056,-0.0023558103755907367,878,0.0,-0.193877498326,-3521.76473555,-5556.74203321,0.199325516066,0.823758809921,1.1824622706886085,1.1828366163128032,1
-5713.91550724,-5713.91550724,9.32587340685e-15,0.20872877845774082,0.10353660296134251,879,0.0,-0.196735879132,-3624.20643715,-5713.91550724,0.19875658134,0.821407555541,0.40810845182212013,0.408242461116068,1
-5797.72121573,-5797.72121573,9.10382880193e-15,0.051521267876362534,0.012676483601388311,880,0.0,-0.197955155608,-3676.58521909,-5797.72121573,0.198514389795,0.82040664295,0.11222413618150698,0.11224614692007329,1
-5839.87439769,-5839.87439769,8.99280649946e-15,-0.03308132201888511,-0.04374311649321779,881,0.0,-0.198887814894,-3703.74132021,-5839.87439769,0.198329329818,0.819641839782,0.01730689879127527,0.01730939013210997,1
-5863.35664028,-5863.35664028,8.99280649946e-15,-0.0572207313814374,-0.05832992141310466,882,0.0,-0.200299465787,-3717.77059364,-5863.35664028,0.198049555561,0.818485607937,0.007420910563587364,0.007424575391392851,1
-5875.83222897,-5875.83222897,8.881784197e-15,-0.0508300088358096,-0.050983553624094576,883,0.0,-0.202333119432,-3725.36030349,-5875.83222897,0.197647200624,0.816822783075,0.00018410628206902535,0.00018483442272398953,1
-5875.49815828,-5875.49815828,8.881784197e-15,-0.2001263573933996,-0.09664767792184495,884,0.0,-0.20483124418,-3722.30851843,-5875.49815828,0.197154069469,0.814784804488,0.2217396469620711,0.2217834971624475,1
-5942.67249495,-5942.67249495,8.65973959208e-15,0.004927509587520602,0.0007704559933849708,885,0.0,-0.208342118751,-3769.70055665,-5942.67249495,0.196463099924,0.811929212982,0.0004867905792391558,0.0004884697903095869,1
-5935.55453963,-5935.55453963,8.77076189454e-15,-0.17247246355720156,-0.10130088869000853,886,0.0,-0.211494513866,-3761.96938038,-5935.55453963,0.195844745767,0.809373721373,0.15716684075639192,0.15722997536381622,1
-5987.96366598,-5987.96366598,8.54871728961e-15,-0.06532251699332872,0.12322190045304048,887,0.0,-0.215654669555,-3793.91316905,-5987.96366598,0.195031693519,0.806013594853,0.7027718005397787,0.7029546243859323,1
-6101.54348517,-6101.54348517,8.21565038223e-15,0.00047241118651519364,-0.01465748775594843,888,0.0,-0.217784412729,-3868.51528429,-6101.54348517,0.1946167681,0.804298819564,0.5051494782549547,0.505211548393875,1
-6197.36906338,-6197.36906338,7.9936057773e-15,-0.07387463781783564,-0.04297134130439437,889,0.0,-0.21989434027,-3933.00493641,-6197.36906338,0.194206573713,0.802603596362,0.008175804513730534,0.008181224050835656,1
-6187.21380328,-6187.21380328,7.9936057773e-15,-0.009822045374466976,0.021943478550269492,890,0.0,-0.222356387747,-3923.73101812,-6187.21380328,0.193729016035,0.800629978769,0.09344553031828852,0.09346609215560742,1
-6141.56046285,-6141.56046285,8.10462807976e-15,-0.2178721588764216,-0.006867281279949252,891,0.0,-0.224286740198,-3896.02340638,-6141.56046285,0.193355411464,0.799085971446,0.6804405720778841,0.6805671963497582,1
-6026.3585141,-6026.3585141,8.43769498715e-15,-0.44202574692079927,-0.14688843471234658,892,0.0,-0.226115479449,-3823.53006276,-6026.3585141,0.193002137955,0.797625986937,1.5608222708561075,1.5612716262015112,1
-5861.68308356,-5861.68308356,8.99280649946e-15,0.0662675198382626,0.03330990105244036,893,0.0,-0.229677429247,-3716.36088449,-5861.68308356,0.192315896932,0.794789937146,1.1257009579433281,1.1261083518242319,1
-5741.09285126,-5741.09285126,9.32587340685e-15,-0.13013016506225075,0.021194883184323138,894,0.0,-0.232449723615,-3641.20281854,-5741.09285126,0.191783479005,0.792589596885,1.5025385684908128,1.5030219803045772,1
-5579.25397536,-5579.25397536,9.88098491916e-15,-0.7611856777632212,-0.15969296043622389,895,0.0,-0.234669313195,-3541.84124341,-5579.25397536,0.191358270462,0.790832324208,3.3042801403258526,3.3061762611157652,1
-5360.67804508,-5360.67804508,1.06581410364e-14,0.06307318902564794,0.08002507113817915,896,0.0,-0.238745616214,-3398.6898515,-5360.67804508,0.190579823836,0.787615213431,2.766891217719211,2.7693251545662854,1
-5147.79342754,-5147.79342754,1.15463194561e-14,-0.09231816495292659,0.0673290100160449,897,0.0,-0.24136959005,-3264.55170663,-5147.79342754,0.190080402885,0.785551240808,2.906914792293353,2.910157544828623,1
-4929.52937219,-4929.52937219,1.26565424807e-14,-0.06658071177328369,-0.035636366034819726,898,0.0,-0.242852732235,-3125.67620173,-4929.52937219,0.189798695579,0.784387020189,2.497039261749747,2.4994547838197008,1
-4758.02460215,-4758.02460215,1.35447209004e-14,0.0701629440038162,0.030640195484381287,899,0.0,-0.244653934335,-3015.92038847,-4758.02460215,0.18945713747,0.782975452283,1.8473563064959309,1.8492576867618316,1
-4587.79985305,-4587.79985305,1.45439216226e-14,-0.45430818094191694,0.02312634118075108,900,0.0,-0.245875650413,-2910.60532393,-4587.79985305,0.189225815972,0.782019462676,3.2585508132166,3.2622704123061315,1
-4374.87793726,-4374.87793726,1.60982338571e-14,0.26097489477221436,0.07951741943690359,901,0.0,-0.246673509032,-2772.40084141,-4374.87793726,0.189074900736,0.781395770551,1.729611695610709,1.731545986710288,1
-4220.26569211,-4220.26569211,1.72084568817e-14,0.042323634782853684,-0.1103253286298377,902,0.0,-0.246351395096,-2672.84731947,-4220.26569211,0.189135814207,0.78164750956,0.4710718143248066,0.47176631620766574,1
-4162.78138402,-4162.78138402,1.7763568394e-14,-0.33149921365820645,-0.10353430793673049,903,0.0,-0.247503568241,-2641.37468858,-4162.78138402,0.188918022492,0.780747434911,1.1736756154868437,1.1748797848978876,1
-4042.26023491,-4042.26023491,1.88737914186e-14,0.012794076706671568,-0.07560266428984481,904,0.0,-0.249891920127,-2561.83177866,-4042.26023491,0.188467358163,0.77888496031,0.47443068756339,0.47556013640379713,1
-3973.21605138,-3973.21605138,1.94289029309e-14,-0.19219214269655585,-0.008450455877374592,905,0.0,-0.253028845296,-2520.86772937,-3973.21605138,0.187877076483,0.776445484701,1.0486526882150695,1.0495635998945771,1
-3872.53356055,-3872.53356055,2.05391259556e-14,-0.0643254604153206,-0.04162201549062913,906,0.0,-0.255964873973,-2455.64046516,-3872.53356055,0.187326272982,0.774169161802,0.954254634810966,0.9549974180339666,1
-3756.90468447,-3756.90468447,2.17603712827e-14,0.21791923782633726,0.15923796527973816,907,0.0,-0.259153212316,-2381.00596093,-3756.90468447,0.186729964564,0.771704779309,0.4681035180542173,0.46885657515954615,1
-3705.80969161,-3705.80969161,2.2315482795e-14,-0.043281464167230874,0.004319206493915731,908,0.0,-0.259937939601,-2349.80439453,-3705.80969161,0.186583489945,0.771099439057,0.577070059653742,0.5776679163910008,1
-3612.41508141,-3612.41508141,2.36477504245e-14,0.06326852750385199,0.052225111750822784,909,0.0,-0.260588405919,-2290.41093166,-3612.41508141,0.186462163133,0.770598027938,0.41539528919756974,0.4158371569936341,1
-3555.15488724,-3555.15488724,2.43138842393e-14,-0.06316259119834532,0.08124807087885122,910,0.0,-0.260492091121,-2255.38227999,-3555.15488724,0.186480123064,0.770672251506,0.8724932862565062,0.8729132888764697,1
-3463.61225868,-3463.61225868,2.55351295664e-14,-0.3084052470664184,-0.0500640674558302,911,0.0,-0.259344526828,-2197.80927163,-3463.61225868,0.186694243829,0.771557155107,1.676983090874042,1.6793498648890954,1
-3340.98920658,-3340.98920658,2.75335310107e-14,-0.05268658952686699,0.14759425626851322,912,0.0,-0.258965244949,-2119.38916051,-3340.98920658,0.186765067003,0.771849848259,2.1625741134560914,2.165454426720398,1
-3187.87557472,-3187.87557472,3.01980662698e-14,-0.03400647061115064,0.13047608830525184,913,0.0,-0.25670090052,-2022.14524104,-3187.87557472,0.1871884466,0.773599562392,2.4199628234336847,2.424591307772678,1
-3046.97892992,-3046.97892992,3.30846461338e-14,0.20190986542133188,0.09467115628119917,914,0.0,-0.252968236612,-1931.03482835,-3046.97892992,0.18788846381,0.776492545466,1.4165889830841865,1.4189476301640571,1
-2944.38215789,-2944.38215789,3.54161144855e-14,-0.02421175802113938,-0.045042968239657234,915,0.0,-0.248378807719,-1866.43129012,-2944.38215789,0.188752746319,0.78006439289,1.0484122227453805,1.050228018075397,1
-2851.0565009,-2851.0565009,3.78586051397e-14,0.02881701587100557,-0.06348346794092814,916,0.0,-0.244832298829,-1806.26737863,-2851.0565009,0.189423348057,0.782835809717,0.30390762125589665,0.3046442122423574,1
-2800.16780055,-2800.16780055,3.94129173742e-14,-0.22376676080769595,-0.034024032763903464,917,0.0,-0.242466059749,-1771.90087174,-2800.16780055,0.189872099703,0.784690379715,0.1952670652851615,0.19561454896436703,1
-2824.17033989,-2824.17033989,3.85247389545e-14,-0.21528559487296,-0.21166856229510203,918,0.0,-0.24077825882,-1792.21745399,-2824.17033989,0.190192836603,0.786015899159,0.0002511207754763811,0.0002592738348501378,1
-2834.3349143,-2834.3349143,3.80806497446e-14,-0.16313951962319806,-0.04917445273684317,919,0.0,-0.242009955231,-1798.50849046,-2834.3349143,0.189958720978,0.785048362175,0.25247761889960985,0.2527284048686427,1
-2793.24062041,-2793.24062041,3.91908727693e-14,-0.13946352652113783,-0.12701644100722173,920,0.0,-0.24375646397,-1770.77162804,-2793.24062041,0.189627245958,0.783678464967,0.25417865026619796,0.2544044485183172,1
-2741.21405576,-2741.21405576,4.10782519111e-14,0.07084647064086567,0.04962899884619082,921,0.0,-0.246970236361,-1737.16348416,-2741.21405576,0.189018805369,0.781163943467,0.022555299242930676,0.022585079966079613,1
-2733.1899986,-2733.1899986,4.11892742136e-14,0.016420207888313353,0.015600089994147592,922,0.0,-0.249221314695,-1732.46080038,-2733.1899986,0.188593787785,0.779407459971,0.00018701355349064474,0.00019042890438836224,1
-2737.26345545,-2737.26345545,4.11892742136e-14,-0.021034909447846094,-0.015672705777902775,923,0.0,-0.251046706663,-1735.4868072,-2737.26345545,0.188249844211,0.777986033579,0.010422890792390617,0.010432656528829298,1
-2730.01939982,-2730.01939982,4.11892742136e-14,-0.06192814411685787,-0.04001121497742573,924,0.0,-0.252894161421,-1729.95897883,-2730.01939982,0.187902382199,0.77655006643,0.07284290895933364,0.07288514214205111,1
-2753.2320273,-2753.2320273,4.05231403988e-14,0.05551238414580259,0.05882197837755536,925,0.0,-0.255077188665,-1746.6023509,-2753.2320273,0.187492633589,0.774856685499,0.0007904126332340588,0.0007998045722010794,1
-2757.37932159,-2757.37932159,4.03010957939e-14,0.03372596533217383,0.11539301997229177,926,0.0,-0.25627887001,-1749.43744395,-2757.37932159,0.187267462508,0.773926113913,0.19207299425998786,0.1921050454954063,1
-2717.91548415,-2717.91548415,4.13002965161e-14,-0.09782997168684218,0.09979504797188707,927,0.0,-0.255862593078,-1724.55655029,-2717.91548415,0.18734543386,0.774248348566,0.7841372860236538,0.7841663145701365,1
-2643.44687587,-2643.44687587,4.39648317752e-14,0.03223787242350813,0.09804301669995612,928,0.0,-0.254194506433,-1676.65023882,-2643.44687587,0.187658203067,0.775540939673,0.8970524302842372,0.897069764484863,1
-2555.01425805,-2555.01425805,4.70734562441e-14,0.04017483557270849,0.044484902726995124,929,0.0,-0.251423701712,-1620.01050759,-2555.01425805,0.188178888327,0.777692791975,0.7409300915470657,0.7410619769000756,1
-2493.57025066,-2493.57025066,4.95159468983e-14,0.22985458120888638,0.16339074388692534,930,0.0,-0.248351917103,-1579.57724264,-2493.57025066,0.188757822065,0.780085369584,0.14925440557841438,0.1493015843461285,1
-2455.66940262,-2455.66940262,5.11812814352e-14,0.14668555609230535,0.17572753580754003,931,0.0,-0.24348316415,-1557.7453232,-2455.66940262,0.189679078133,0.783892673421,0.21971691851362138,0.21974118735402826,1
-2414.75221924,-2414.75221924,5.26245713672e-14,0.12695951490746205,0.1121676494512751,932,0.0,-0.236852453891,-1530.4598178,-2414.75221924,0.190940964119,0.789107709201,0.09202061061240055,0.0921232612188756,1
-2396.47630456,-2396.47630456,5.37347943919e-14,0.01964900166364315,0.05549055991737654,933,0.0,-0.229446467131,-1518.03671888,-2396.47630456,0.192360319748,0.794973524712,0.02813970540016702,0.02818992223763872,1
-2393.68130222,-2393.68130222,5.37347943919e-14,0.00422259429341109,0.00158778531380515,934,0.0,-0.222063890969,-1518.07857166,-2393.68130222,0.193785689436,0.80086419471,0.007388276221812211,0.007410908951301476,1
-2414.49990876,-2414.49990876,5.27355936697e-14,0.12242437677202066,0.23655551851015277,935,0.0,-0.215393639068,-1528.99245563,-2414.49990876,0.195082609382,0.806224016436,0.26289308607172474,0.2630075356267447,1
-2454.59854242,-2454.59854242,5.14033260401e-14,-0.467680661698211,0.024742839107958606,936,0.0,-0.206403116201,-1553.37766107,-2454.59854242,0.196844411938,0.813505073101,1.537396069082869,1.5377286565037867,1
-2566.54844119,-2566.54844119,4.66293670343e-14,-0.10009501104281028,-0.050346080585302995,937,0.0,-0.19798872237,-1626.76485191,-2566.54844119,0.198507726421,0.820379105018,1.4195630425067427,1.4198231171397167,1
-2688.7784422,-2688.7784422,4.25215418431e-14,-0.14511097640171028,0.024989879136772773,938,0.0,-0.191057329968,-1703.49828116,-2688.7784422,0.199888440977,0.826085227354,1.7257133025024856,1.725979917158543,1
-2810.5612216,-2810.5612216,3.88578058619e-14,0.06382389375872301,-0.03334410549982993,939,0.0,-0.184493988737,-1782.67062181,-2810.5612216,0.2012046918,0.831524938399,0.9811233836094702,0.9812536462328733,1
-2898.4774308,-2898.4774308,3.66373598126e-14,0.10409224173079924,0.1092357949142699,940,0.0,-0.179010933551,-1837.70645723,-2898.4774308,0.202310938263,0.83609675784,0.8000583364531205,0.8000909954780935,1
-2989.09400142,-2989.09400142,3.44169137634e-14,-0.22879696236553304,-0.06625846359415857,941,0.0,-0.172679334915,-1893.52792001,-2989.09400142,0.203595953732,0.841407381559,1.1680818649370937,1.1683143797224878,1
-3093.18498678,-3093.18498678,3.19744231092e-14,0.0016961203265962582,-0.0184099740264466,942,0.0,-0.167829434388,-1960.68751661,-3093.18498678,0.204585772175,0.845498035276,0.8650475047183468,0.8652796226007842,1
-3191.36517187,-3191.36517187,3.03090885723e-14,-0.10319440820107635,-0.06780714305283522,943,0.0,-0.163697456421,-2023.4763758,-3191.36517187,0.205432864957,0.848998842177,0.8230781529430888,0.823385730252351,1
-3281.47785278,-3281.47785278,2.84217094304e-14,-0.16395591452182565,0.040458873506440056,944,0.0,-0.160848484623,-2077.99828189,-3281.47785278,0.206018971901,0.851421064718,1.2960463181526267,1.296258721501317,1
-3412.22214512,-3412.22214512,2.62012633812e-14,0.14623583899292703,0.06858785381767779,945,0.0,-0.157763133574,-2163.29840768,-3412.22214512,0.206655594349,0.85405205427,0.7343366691464303,0.7345648285835474,1
-3503.5446806,-3503.5446806,2.50910403565e-14,-0.1537706779862467,-0.011617033188771352,946,0.0,-0.154104553206,-2219.93972177,-3503.5446806,0.207413045202,0.857182395159,1.037286760030891,1.0374440084311545,1
-3617.67492216,-3617.67492216,2.34257058196e-14,-0.1551098632985547,-0.0002487492269807978,947,0.0,-0.150958580469,-2291.68414116,-3617.67492216,0.208066588463,0.859883313885,1.3287984871811178,1.3289542715451472,1
-3746.92989145,-3746.92989145,2.18713935851e-14,0.08703700292327037,0.09550084099598972,948,0.0,-0.148128092749,-2375.24674361,-3746.92989145,0.208656352653,0.862320650845,1.0973776613375796,1.0975198616793875,1
-3870.44464943,-3870.44464943,2.05391259556e-14,-0.030259358373895963,-0.06828751266246096,949,0.0,-0.144353190432,-2454.70598131,-3870.44464943,0.209445498539,0.865581978792,0.7474341417030291,0.7475840706716766,1
-3978.56465246,-3978.56465246,1.93178806285e-14,-0.13453519399125655,-0.03321586801468453,950,0.0,-0.14183376042,-2520.86222605,-3978.56465246,0.209973847103,0.867765501469,0.9241881189777361,0.924411268945303,1
-4077.9010499,-4077.9010499,1.84297022088e-14,-0.12916781240841682,-0.07309442361633678,951,0.0,-0.139992415733,-2584.06379258,-4077.9010499,0.210360837513,0.869364828868,0.9341220133097629,0.9341947285174348,1
-4195.45941689,-4195.45941689,1.74305014866e-14,0.05306288667853225,0.025066653818470286,952,0.0,-0.139276227768,-2659.82231835,-4195.45941689,0.210511549376,0.86998768051,0.654917705405081,0.6552283636695255,1
-4291.91819591,-4291.91819591,1.67643676718e-14,0.06155988166264418,0.014540537497426167,953,0.0,-0.138308190246,-2722.50718756,-4291.91819591,0.210715431121,0.87083026899,0.34704350242150783,0.3471660175755851,1
-4381.96698092,-4381.96698092,1.59872115546e-14,0.018167807533687314,0.07156266878907955,954,0.0,-0.137248761953,-2777.02207557,-4381.96698092,0.210938787304,0.871753340093,0.4458139777887813,0.44598911829153853,1
-4460.5651014,-4460.5651014,1.54321000423e-14,0.09946505233592283,0.06906879397565781,955,0.0,-0.135372200365,-2828.95182282,-4460.5651014,0.211334998571,0.873390774818,0.2415324983238486,0.2415860960797538,1
-4527.61944566,-4527.61944566,1.487698853e-14,-0.05599970608210738,-0.0755320349323105,956,0.0,-0.13279206524,-2870.32531864,-4527.61944566,0.211880975468,0.87564715066,0.11949481312234685,0.11957967107909062,1
-4548.27838353,-4548.27838353,1.487698853e-14,-0.003283143791880624,-0.0026896241513361206,957,0.0,-0.131444206596,-2883.63501868,-4548.27838353,0.212166753624,0.876828195002,0.09879769506884069,0.09882777427968747,1
-4598.41683503,-4598.41683503,1.45439216226e-14,0.010165309873858292,0.0036312738574443815,958,0.0,-0.130264874128,-2915.98783517,-4598.41683503,0.212417116366,0.877862876959,0.05524019817982618,0.05525255410655161,1
-4634.61621053,-4634.61621053,1.43218770177e-14,-0.17704529553904205,-0.10165633238700876,959,0.0,-0.129155696342,-2936.38446113,-4634.61621053,0.212652855427,0.878837123167,0.23057858933552441,0.2306185812923196,1
-4697.64876451,-4697.64876451,1.38777878078e-14,0.14164398890847477,0.12790724343220058,960,0.0,-0.129470737828,-2978.72947109,-4697.64876451,0.212585871508,0.878560296623,0.13388130654444888,0.13391646357494413,1
-4756.20405169,-4756.20405169,1.3433698598e-14,-0.01796662101640309,-0.033812713245686125,961,0.0,-0.128104484399,-3015.59102278,-4756.20405169,0.212876516185,0.879761452996,0.02441302076515001,0.02444945619991179,1
-4769.9450464,-4769.9450464,1.35447209004e-14,-0.0433102965304373,-0.042062910675018925,962,0.0,-0.127310358989,-3023.90255265,-4769.9450464,0.213045633977,0.880460371398,0.023933428126948594,0.023948532763234276,1
-4780.25296309,-4780.25296309,1.3433698598e-14,0.03785487548183112,0.037151148322574316,963,0.0,-0.12713831515,-3031.11326002,-4780.25296309,0.21308229032,0.880611862212,9.80524193005694e-05,9.858303287701986e-05,1
-4785.39269724,-4785.39269724,1.3433698598e-14,-0.036983568738510525,-0.027399364393642423,964,0.0,-0.126503419705,-3032.54495566,-4785.39269724,0.21321761825,0.881171136193,0.017574082924245293,0.01757676510042594,1
-4806.31011292,-4806.31011292,1.33226762955e-14,0.0692899215171782,0.08592049165669927,965,0.0,-0.126285835325,-3046.31530403,-4806.31011292,0.213264016121,0.881362886129,0.056334917525635006,0.05633666412696936,1
-4836.5054606,-4836.5054606,1.31006316906e-14,-0.10838541489375261,-0.08178615609081508,966,0.0,-0.124979455246,-3065.57507496,-4836.5054606,0.213542802044,0.882515033453,0.11915440373668316,0.1191665438952969,1
-4893.16304707,-4893.16304707,1.27675647832e-14,-0.0032604952054719736,0.03896347456848484,967,0.0,-0.124860875909,-3104.80414094,-4893.16304707,0.213568125309,0.882619687705,0.02386975126881888,0.02387148295669217,1
-4841.22398964,-4841.22398964,1.31006316906e-14,0.14909928927649205,0.14776919454283005,968,0.0,-0.124250200682,-3069.27590184,-4841.22398964,0.213698585903,0.883158846292,0.011207707098301586,0.011208440302769462,1
-4849.79936253,-4849.79936253,1.29896093881e-14,-0.11864988801216318,-0.024088375305324098,969,0.0,-0.121794828507,-3076.81199766,-4849.79936253,0.214223940171,0.885329994346,0.20254686956632292,0.2025476775116044,1
-4802.3747089,-4802.3747089,1.33226762955e-14,-0.15767392939443856,-0.13239975478776173,970,0.0,-0.119894467179,-3044.92655349,-4802.3747089,0.214631430128,0.887014040872,0.24188016039620538,0.24188136822013773,1
-4713.00263334,-4713.00263334,1.37667655054e-14,-0.08167138937182376,-0.04719043437139316,971,0.0,-0.119893981568,-2988.65701087,-4713.00263334,0.214631534356,0.887014471616,0.3011792954842899,0.3011940361545171,1
-4635.83322094,-4635.83322094,1.43218770177e-14,-0.09808849381711124,-0.11284324133598041,972,0.0,-0.120502339085,-2938.82247928,-4635.83322094,0.214501001358,0.886475013802,0.190516444392906,0.19051850896065936,1
-4593.36058858,-4593.36058858,1.45439216226e-14,-0.16563686887122875,-0.08087270214303822,973,0.0,-0.122503830665,-2913.40643272,-4593.36058858,0.214072108766,0.884702515938,0.3882629034950647,0.3882655098354768,1
-4504.37480135,-4504.37480135,1.52100554374e-14,0.13522175617547574,0.09220293840651472,974,0.0,-0.125347361618,-2854.36422445,-4504.37480135,0.213464252736,0.882190410268,0.1282408646275529,0.12825885483919208,1
-4458.19901478,-4458.19901478,1.54321000423e-14,0.043936716308252445,0.051593348907660916,975,0.0,-0.126717744717,-2826.83323576,-4458.19901478,0.213171925278,0.880982299415,0.12917145281434947,0.12919226807067874,1
-4413.43662078,-4413.43662078,1.58761892521e-14,0.019851440496494593,0.008919991596783581,976,0.0,-0.127286612179,-2796.8127173,-4413.43662078,0.213050693192,0.880481279771,0.0056851634007636905,0.005690361017711254,1
-4393.12627019,-4393.12627019,1.59872115546e-14,-0.07828548585825994,-0.022378601910211647,977,0.0,-0.12768393007,-2782.71005377,-4393.12627019,0.212966061154,0.880131518294,0.0767847939772367,0.07681524764255898,1
-4449.18358222,-4449.18358222,1.54321000423e-14,0.03592532394372818,0.02833610525433302,978,0.0,-0.128330676255,-2821.37483613,-4449.18358222,0.212828370696,0.879562480624,0.0054647904027379625,0.005468517924404059,1
-4459.7108574,-4459.7108574,1.54321000423e-14,0.04435043994664888,0.07616046000264091,979,0.0,-0.128547092204,-2825.50792433,-4459.7108574,0.212782316226,0.879372149871,0.07218740184708332,0.07220614459665864,1
-4491.17352479,-4491.17352479,1.52100554374e-14,-0.018204048103887906,-0.019960666349794633,980,0.0,-0.127757968177,-2847.39711219,-4491.17352479,0.212950294133,0.880066357435,0.052401794949356546,0.05240671998516033,1
-4516.38033426,-4516.38033426,1.50990331349e-14,0.031230083463305934,0.0435220012007783,981,0.0,-0.127305286777,-2863.32653017,-4516.38033426,0.213046714593,0.880464837291,0.07868093429479067,0.07868476624012555,1
-4533.12887707,-4533.12887707,1.487698853e-14,0.17447513161326075,0.16944037216688884,982,0.0,-0.126334670097,-2875.0837726,-4533.12887707,0.213253601675,0.881319846023,0.002703031750216751,0.0027039476554484576,1
-4562.89016006,-4562.89016006,1.46549439251e-14,-0.016679044869956663,-0.015970576896776268,983,0.0,-0.123278583276,-2892.60656095,-4562.89016006,0.213906320071,0.884017355803,0.0004106895190586335,0.00041120195751465083,1
-4561.47405592,-4561.47405592,1.47659662275e-14,-0.046538519657341224,-0.015151585407758681,984,0.0,-0.120732121154,-2893.86058152,-4561.47405592,0.214451718536,0.886271341141,0.05752358667681024,0.05753284731005337,1
-4522.64126732,-4522.64126732,1.49880108324e-14,0.012313854314429917,0.009696025754037161,985,0.0,-0.118634245717,-2865.68318446,-4522.64126732,0.214902083769,0.888132579659,0.0005475007634865036,0.0005479426615158101,1
-4515.05368605,-4515.05368605,1.49880108324e-14,-0.2605374382122151,-0.08296261798864321,986,0.0,-0.116619340095,-2866.44828745,-4515.05368605,0.215335527713,0.889923887038,0.30848006563822966,0.308483926659769,1
-4458.42089769,-4458.42089769,1.54321000423e-14,0.05883299703665486,0.07053686209329699,987,0.0,-0.115878417462,-2826.70759769,-4458.42089769,0.2154951338,0.890583496117,0.2865185971152211,0.28652524490404785,1
-4380.31790312,-4380.31790312,1.59872115546e-14,-0.2125139118584962,-0.04673467131373617,988,0.0,-0.114299699623,-2779.41857194,-4380.31790312,0.215835608498,0.891990586577,0.6688970283939679,0.6689160685447421,1
-4283.43830722,-4283.43830722,1.67643676718e-14,-0.026815361878650877,-0.024143914708694286,989,0.0,-0.113482558209,-2715.85297403,-4283.43830722,0.216012048791,0.892719766907,0.5511010487834335,0.5511114939792098,1
-4191.74151352,-4191.74151352,1.74305014866e-14,0.024429770751505462,0.031406993364295054,990,0.0,-0.113059082046,-2657.337859,-4191.74151352,0.216103544116,0.893097892507,0.469100965277056,0.46911925865677384,1
-4088.81411876,-4088.81411876,1.83186799063e-14,-0.3463370391443542,-0.05913445310990804,991,0.0,-0.112270949226,-2595.37866306,-4088.81411876,0.216273929546,0.893802049715,1.1277422489948377,1.127762405696456,1
-3964.20446788,-3964.20446788,1.95399252334e-14,-0.12180412426221185,-0.030485283663401096,992,0.0,-0.112327496941,-2514.62758441,-3964.20446788,0.216261700096,0.893751508681,1.1981570723740353,1.19826964534971,1
-3828.21212262,-3828.21212262,2.09832151654e-14,0.22663470719876333,0.1422371182339396,993,0.0,-0.112773632792,-2426.16619313,-3828.21212262,0.216165239517,0.893352863023,0.657311604213191,0.6573760522126679,1
-3737.17991082,-3737.17991082,2.19824158876e-14,0.054243049040325265,0.043528523284158405,994,0.0,-0.111333943929,-2368.79563755,-3737.17991082,0.216476674335,0.894639939462,0.49468335698247673,0.4947498801314283,1
-3648.89868287,-3648.89868287,2.29816166097e-14,-0.025435142322808815,-0.033241621440924095,995,0.0,-0.109473987971,-2313.03183945,-3648.89868287,0.216879686092,0.896305478783,0.3744517266488419,0.3745205309929911,1
-3582.87442961,-3582.87442961,2.38697950294e-14,-0.10266380469217301,0.057191298361609445,996,0.0,-0.108229580063,-2273.37229359,-3582.87442961,0.217149740882,0.897421542684,0.732151497006013,0.7323038043180671,1
-3485.04269035,-3485.04269035,2.53130849615e-14,0.1515856826819716,0.09971443195101064,997,0.0,-0.106368052714,-2208.44468083,-3485.04269035,0.21755434754,0.899093673305,0.3999106414854996,0.3999536104579595,1
-3417.69125022,-3417.69125022,2.63122856836e-14,-0.16828464895270848,-0.06910037938720236,998,0.0,-0.103402020252,-2168.40203174,-3417.69125022,0.218200578695,0.901764373059,0.6030405056404654,0.6031168313317956,1
-3318.84693933,-3318.84693933,2.77555756156e-14,-0.058357586803350375,0.13248339275664742,999,0.0,-0.101627330477,-2105.91533245,-3318.84693933,0.218588160848,0.903366145977,1.0057791651192205,1.0058599825778145,1
-3224.21931757,-3224.21931757,2.94209101526e-14,-0.03781104891463214,-0.03688493563154775,1000,0.0,-0.098318941611,-2043.80647781,-3224.21931757,0.219312533077,0.906359781801,0.8155054816145099,0.8155139774318556,1
-3107.25505018,-3107.25505018,3.16413562018e-14,-0.1388212141116453,0.03573971525728484,1001,0.0,-0.0958169557947,-1971.31173676,-3107.25505018,0.219861936938,0.908630320363,1.1470422041756576,1.1470552765738382,1
-2987.60753312,-2987.60753312,3.39728245535e-14,0.04765292569664804,0.09474006843267364,1002,0.0,-0.093100920456,-1893.06435647,-2987.60753312,0.220459901407,0.911101546873,1.0663882121644885,1.0664115635657032,1
